coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Sun Mar 22 15:53:02 +0000 2020,KomeshaCorona,https://twitter.com/MOH_Kenya/status/1241754770815279109/photo/1,,140,1241754770815279109,,,,en,,false,89,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Out of the latest 8 cases, 5 are Kenyans &amp; 3 are foreign nationals-two French and one Mexican. All the 8 are imported cases from Europe &amp; America, ranging from age 20 for the youngest &amp; 67years for the oldest; CS Mutahi Kagwe 
#KomeshaCorona https://t.co/LYx5KaKih3",https://twitter.com/MOH_Kenya/status/1241754770815279109,Tue Feb 02 08:18:22 +0000 2016,MOH_Kenya,false,"Working towards building a healthy, productive and globally competitive nation.",654,216012,654,217,"Nairobi, Kenya",Ministry of Health,MOH_Kenya,9594,,http://www.health.go.ke/,true
,Thu Jan 30 06:18:13 +0000 2020,,https://twitter.com/leilah_9/status/1222765942096027648/photo/1,,495,1222765942096027648,,,,en,,false,223,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lysol kills coronavirus, you’re welcome https://t.co/E318VTTaLQ",https://twitter.com/leilah_9/status/1222765942096027648,Wed Oct 17 14:31:40 +0000 2012,leilah_9,false,love yours,37302,710,434,3,"California, USA",bad moo,leilah_9,70487,,http://raidernation.com,false
,Thu Mar 05 02:07:27 +0000 2020,Coronavirus Malaysia COVID19,,https://www.unicef.org/stories/novel-coronavirus-outbreak-what-parents-should-know,36,1235386412112818176,,,,en,,false,64,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","⚠️⚠️FAKE NEWS ALERT⚠️⚠️

UNICEF is NOT issuing any advice/tips about #Coronavirus prevention through WhatsApp in #Malaysia!

For information about how to prevent #COVID19, please visit our website: https://t.co/wnZxH6BOM0",https://twitter.com/myUNICEF/status/1235386412112818176,Tue Oct 29 02:02:39 +0000 2013,myUNICEF,false,"Championing all rights, for all children, everywhere.",1626,17142,539,117,Kuala Lumpur,UNICEF Malaysia,myUNICEF,5442,,https://www.unicef.org/malaysia/,true
,Wed Jun 24 22:25:41 +0000 2020,,,https://twitter.com/carolourdesm/status/1275891764562464768,32,1275918043521130496,,,,es,,false,10,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","La Cámara Electoral no dijo eso en absoluto. Nunca dijo que no se va a cumplir el cronograma, sino qué hay que tomar medidas para poder cumplirlo. Es totalmente lógico. https://t.co/4qRavO1TRh",https://twitter.com/pablosecchi/status/1275918043521130496,Tue Mar 10 18:34:48 +0000 2009,pablosecchi,false,"Director Ejecutivo de @poderciudadano, Capítulo Argentino de Transparency International @anticorruption. Mis opiniones.",11343,4934,1049,39,,Pablo Secchi 🧡 💚,pablosecchi,8712,,,false
,Fri Mar 20 02:52:53 +0000 2020,,https://twitter.com/biancoresearch/status/1240833664801538049/video/1,,4141,1240833664801538049,,,,en,"Chicago, IL",false,1890,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This video was taken in Barrington IL (NW suburb of Chicago) about 3 hours ago.

Metra North line heading to Chicago and then further East.

Coming soon? https://t.co/C7bKNdn3mA",https://twitter.com/biancoresearch/status/1240833664801538049,Wed Sep 08 15:33:44 +0000 2010,biancoresearch,false,"President of Bianco Research LLC. We specialize in macro analysis for institutional investors.

We are an affiliated company of Arbor Research & Trading LLC",8137,89045,885,2208,Click link below for a free trial:,Jim Bianco,biancoresearch,23436,,http://bit.ly/2UrGc8Y,false
,Fri Mar 13 19:07:41 +0000 2020,,,,1783,1238542265301204992,,,,en,,,1071,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","UPDATE: NYS has 96 confirmed new cases of novel coronavirus, bringing the statewide total to 421.

Westchester: 158
NYC: 154
Nassau: 51
Suffolk: 28
Rockland: 9
Ulster: 5
Dutchess: 3
Orange: 3
Saratoga: 3
Albany: 2
Broome: 1
Delaware: 1
Herkimer: 1
Monroe: 1
Schenectady: 1",https://twitter.com/NYGovCuomo/status/1238542265301204992,Thu Dec 30 17:54:04 +0000 2010,NYGovCuomo,false,"Father, fisherman, motorcycle enthusiast, 56th Governor of New York",2770,2515771,620,8208,New York,Andrew Cuomo,NYGovCuomo,28406,,http://www.ny.gov/social-media-policy,true
,Fri Mar 20 15:30:15 +0000 2020,COVID19ch COVID19france,https://twitter.com/gaelhurlimann/status/1241024259125886978/video/1,,102,1241024259125886978,,,,fr,,false,43,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Pourquoi la Suisse ne prononce pas le confinement? «Ce qui compte, ce ne sont pas les 15 secondes de l'annonce. Ce qui compte, c'est l'adhésion de la population pendant plusieurs semaines» #COVID19ch  et pas #COVID19france https://t.co/pvhxsFmEEx",https://twitter.com/gaelhurlimann/status/1241024259125886978,Mon Apr 27 12:46:49 +0000 2009,gaelhurlimann,false,"Co-rédenchef @letemps, je m'occupe surtout du numérique. Intérêts? #photo, #middleeast, #biking. Ancien de @CICR_fr, @RTSinfo et du @EDA_DFAE.",2598,4501,1300,263,"Lausanne, Suisse",Gaël Hurlimann,gaelhurlimann,9246,,https://www.letemps.ch,true
,Thu Mar 12 21:30:10 +0000 2020,coronavirus COVID19 StopBulos,https://twitter.com/VOSTeuskadi/status/1238215731881349125/photo/1,,34,1238215731881349125,,,,es,,false,21,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","¡Falso! A esta hora el lehendakari @iurkullu no está hospitalizado por #coronavirus #COVID19. 
Recordamos que esto no es un juego. Es una situación muy seria. Menos tonterías y más responsabilidad. #StopBulos https://t.co/QOGJcyN1qw",https://twitter.com/VOSTeuskadi/status/1238215731881349125,Mon Sep 03 09:07:14 +0000 2012,VOSTeuskadi,false,"Asociación de voluntarios digitales de emergencias. Entidad colaboradora de @112_SOSDeiak. Virtual Operations Support Group.
🔴https://t.co/xFbsEKDqmB",1629,12465,847,297,Bilbao,VOSTeuskadi,VOSTeuskadi,81787,,http://www.vosteuskadi.org,true
,Wed Feb 19 14:42:05 +0000 2020,کرونادرقم,https://twitter.com/qomnews/status/1230140503984873476/video/1,,227,1230140503984873476,,,,fa,,false,40,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","قم در قرنطینه نیست
 زندگی عادی در قم جریان دارد و مبادی ورودی و خروجی قم باز است. خبرنگار قم نیوز از تلاش خود برای خروج از قم گزارش تهیه کرده است، ببینید:
#کرونادرقم https://t.co/xTLtFoFGEc",https://twitter.com/qomnews/status/1230140503984873476,Sun Oct 17 07:51:00 +0000 2010,qomnews,false,‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏درباره قم، قمی‌ها و جهان از نگاه قمی‌ها / مجاورت معنوی / ‎‎‎‎‎‎‎‎#خبر_خوب/این حساب کاربری به پایگاه خبری قم نیوز تعلق ندارد و مستقله.,3681,4386,3,46,Qom قم,قم نیوز,qomnews,40503,,,false
,Sat Mar 14 15:01:26 +0000 2020,stopbulos fake QuédateEnCasa,https://twitter.com/diputacionMLG/status/1238842681989750785/photo/1,,66,1238842681989750785,,,,es,,false,97,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Este bulo se está moviendo por las redes. La Diputación lo desmiente de forma contundente y advierte de que tomará medidas legales contra quienes difundan este tipo de mensajes falsos en su nombre. Pedimos responsabilidad. #stopbulos #fake #QuédateEnCasa https://t.co/wqezr8HSu1,https://twitter.com/diputacionMLG/status/1238842681989750785,Mon Sep 19 17:40:40 +0000 2011,diputacionMLG,false,Perfil oficial de la Diputación de Málaga | Presidente: @Francissalado | Actualidad de la provincia malagueña y sus municipios #somos103,3762,90630,3524,484,"Málaga, Andalucía",Diputación de Málaga,diputacionMLG,22565,,http://www.malaga.es,true
,Mon Feb 03 18:48:00 +0000 2020,EnVideo SomosFortalezaYDedicación,,https://youtu.be/Gs-xdtsjcbo,4,1224404183157067778,,,,es,,false,23,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","#EnVideo 📹 | Venezuela activa planes preventivos para diagnosticar el brote de coronavirus

#SomosFortalezaYDedicación 

https://t.co/O4NJLi7oCb",https://twitter.com/VTVcanal8/status/1224404183157067778,Mon Mar 01 23:44:14 +0000 2010,VTVcanal8,false,"Somos Venezolana de Televisión, 24 horas en vivo | Síguenos: https://t.co/a5JJYTXIYk | https://t.co/tp29dxTtBL | https://t.co/gZQDFOgYhN | YT: https://t.co/5B9CSKixmd",3682,1767401,464,6131,Venezuela,VTV CANAL 8,VTVcanal8,937120,,http://vtv.gob.ve,true
,Sun Feb 23 04:42:10 +0000 2020,,https://twitter.com/yingyi8798/status/1231439081231355904/video/1,,296,1231439081231355904,,,,zh,,false,135,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",我们一不输出革命二不输出贫困，但我们输出了病毒。城门失火殃及池鱼，意大利排华开始。相信不久的将来，排华浪潮会一浪高过一浪。曾经豪车成溜喊中国加油武汉加油的那波人呢？你们挺身而出的机会来了，用豪车碾压他们，让他们滚回屋里去！ https://t.co/bBdVmEN3jU,https://twitter.com/yingyi8798/status/1231439081231355904,Sun Feb 12 07:10:23 +0000 2017,yingyi8798,false,i have a dream,621,9353,4347,46,中华人民共和国,yingyi,yingyi8798,3061,,http://www.miaowuyan.cn,false
,Sun Feb 09 06:23:28 +0000 2020,,,https://s.japanese.joins.com/Jarticle/262351,3078,1226391141785845762,,,,ja,,false,1112,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","【中国「新型肺炎、飛沫・接触のほかエアロゾル通じた感染可能」 】
これが事実なら、武漢の展示場に大量のベッドや医療器具を搬入して病院施設にしているが、それではエアロゾル感染を防げないことになる。
陰圧の隔離施設が必要となるし、医療従事者の服装も気密性が大事 https://t.co/XJNw4lb9Gt",https://twitter.com/SatoMasahisa/status/1226391141785845762,Mon Feb 08 22:36:48 +0000 2010,SatoMasahisa,false,"参議院議員（自民党・全国比例）、党国防議連事務局長。
元自衛官、ヒゲの隊長。
「事に臨んでは危険を顧みず、身をもつて責務の完遂に務め、もつて国民の負託にこたえる」。
退官した今も初心を忘れず、心を込めてツイートします。
一般参加が可能な講演日程も公開しています。",3083,392343,39358,7989,東京都千代田区→ → → 全国,佐藤正久,SatoMasahisa,23713,,http://sato-masahisa.jp/,true
,Mon Mar 30 02:50:57 +0000 2020,,https://twitter.com/Mayi21298822/status/1244457056247197698/photo/1,,17,1244457056247197698,,,,es,,false,30,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hospital Los Ceibos Gye hoy 29 de Marzo
La cruel realidad estamos sin gobernantes y nuestros hermanos ecuatorianos mueren ayudar a difundir @ArielSo15707101 @ingridbravoruiz https://t.co/9RKll1SSxp",https://twitter.com/Mayi21298822/status/1244457056247197698,Thu Mar 12 21:47:28 +0000 2020,Mayi21298822,false,Mujer revolucionaria convencida y decidida a luchar por una patria justa para todos,54,19,87,0,"Manabi, Ecuador",Mayra Cedeño,Mayi21298822,56,,,false
,Sun Jun 14 16:56:39 +0000 2020,,https://twitter.com/nasseralhoraish/status/1272211359749545984/video/1,,1,1272211359749545984,,,,ar,,false,4,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","نائب في البرلمان البرازيلي 🇧🇷 لم يقتنع بارقام الاصابات بكورونا التي توردها الحكومة البرازيلية قرر وأنصاره اقتحام احد المستشفيات قالت الحكومة ان به 5000 اصابة
واكتشف انه لا يوجد مرضى
ويضيف النائب في الفيديو ان منظمة الصحة العالمية تعطي الحكومة البرازيلية 7000 دولار عن اعلان اي https://t.co/MZrRYM9LHj",https://twitter.com/nasseralhoraish/status/1272211359749545984,Fri Jan 27 16:04:15 +0000 2012,nasseralhoraish,false,,89,1364,1168,1,"الرياض, المملكة العربية السعود",ناصر الهريش🇸🇦,nasseralhoraish,45916,,,false
,Sun Mar 08 02:04:13 +0000 2020,,https://twitter.com/yanwang10508606/status/1236472761129807873/video/1,,2106,1236472761129807873,,,,zh,,false,1282,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",这是界卫组织在检查疫情，原来他们是怎么检查的啊。 https://t.co/SVr15SZIOJ,https://twitter.com/yanwang10508606/status/1236472761129807873,Sun Jan 06 02:40:07 +0000 2019,yanwang10508606,false,,3350,752,135,4,,yanwang,yanwang10508606,4324,,,false
,Wed May 27 14:16:47 +0000 2020,COVID19 DirectAN,https://twitter.com/LCP/status/1265648147172339712/video/1,,117,1265648147172339712,,,,fr,,false,71,,,"<a href=""http://wildmoka.com"" rel=""nofollow"">Wildmoka</a>","""Alors moi, je ne prendrai pas l'application #COVID19. Je bénéficie de ce privilège d'être à la tribune pour dire à tous ceux qui m'ont dans leur annuaire : retirez mon nom immédiatement de leurs téléphones s'ils prennent pour eux l'application !"", dit @JLMelenchon.
#DirectAN https://t.co/Qqq6zUW8D0",https://twitter.com/LCP/status/1265648147172339712,Mon Oct 26 17:09:03 +0000 2009,LCP,false,"Chaîne de télévision d'information politique et parlementaire. TNT canal 13, LCP 100%. #DonnonsDuSens Facebook : https://t.co/0BBACzoLa5",1309,563092,1859,2094,"Paris, France",LCP,LCP,109124,,http://www.lcp.fr,true
,Thu Feb 27 15:22:44 +0000 2020,همه_باهم_علیه_کرونا,https://twitter.com/QazJournalist/status/1233049834824896514/photo/1,,13,1233049834824896514,,,,fa,,false,2,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","تَن تَن در ووهان چین.
به لباسها دقت کنید انگار وضعیت الان ووهان چین در مقابله با کروناست. راز این کرونا چیست؟ آیا برنامه ریزی از قبل شده است؟

#همه_باهم_علیه_کرونا https://t.co/u3Pm8C1wYx",https://twitter.com/QazJournalist/status/1233049834824896514,Fri Dec 13 09:58:46 +0000 2019,QazJournalist,false,‏‏‏‏‏یک قزوینی ژورنالیست,10804,3635,3730,1,,ژورنالیست قزوینی⚑,QazJournalist,5000,,,false
,Tue May 26 10:54:55 +0000 2020,,,,0,1265234955745087489,corentinbechade,1265233302392377300,47950374,fr,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Avec tout ça, la question de savoir comment StopCovid a contourné les limitations du Bluetooth sur iOS reste entière. Aucune explication technique n'est livrée.",https://twitter.com/corentinbechade/status/1265234955745087489,Wed Jun 17 12:55:20 +0000 2009,corentinbechade,false,"Journaliste gauchiasse chez @lesnums et passé par le @CFPJMedias. Je dédie ce compte Twitter à ma maman, mon papa et mon poulpe domestique.",1099,581,334,15,,Corentin Béchade,corentinbechade,9276,,http://about.me/corentin.bechade,false
,Tue Mar 03 18:03:24 +0000 2020,,https://twitter.com/SenSchumer/status/1234902210133270535/video/1,,7445,1234902210133270535,,,,en,,false,2920,,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","Testing kits weren’t as available or accurate as they should've been in the early days of the coronavirus outbreak

It was reported today that Pres. Trump’s admin was slow to develop an accurate test and slow to allow hospitals and labs to develop their own

That is unacceptable https://t.co/nlWk8UbppX",https://twitter.com/SenSchumer/status/1234902210133270535,Wed Nov 19 20:10:20 +0000 2008,SenSchumer,false,"Official Account of Senator Chuck Schumer, New York’s Senator and the Senate Democratic Leader. Find resources on coronavirus at https://t.co/rDxNHBdKmV.",220,2628812,24931,11781,"New York, NY",Chuck Schumer,SenSchumer,18636,,http://schumer.senate.gov,true
,Fri Mar 13 10:00:55 +0000 2020,,https://twitter.com/spank75/status/1238229026805895168/video/1,,32764,1238404667731783681,allysmaine,1238404492862906400,203175327,cs,,false,3199,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","🎶 napoli
https://t.co/AVFiKOEn0N",https://twitter.com/allysmaine/status/1238404667731783681,Fri Oct 15 18:03:46 +0000 2010,allysmaine,false,"nothing is lost sassenach, only changed",80156,2755,582,30,central perk,eli,allysmaine,150404,,http://curiouscat.me/allysmaine,false
,Mon Mar 16 09:05:50 +0000 2020,,https://twitter.com/drfahrettinkoca/status/1239477968403120129/photo/1,,104547,1239477968403120129,,,,tr,,false,31442,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sosyal medya ve Whatsapp’tan yayılan “GİZLİ” belge GERÇEK DIŞIDIR. Panik yaratacağı bilinerek UYDURULMUŞTUR. Güven kaybına yol açarak, 82 milyonun zaafa düşmesini amaçlayanlar var. Hassasiyetinizle oynayanlar var. Şans tanımayın. DOĞRU HABER, RESMEN YAPILAN AÇIKLAMADIR. https://t.co/JX14WEFz6f",https://twitter.com/drfahrettinkoca/status/1239477968403120129,Mon Jul 09 05:51:55 +0000 2018,drfahrettinkoca,false,Türkiye Cumhuriyeti Sağlık Bakanı - Minister of Health of the Republic of Turkey,87,6259517,28,1334,"Ankara, Türkiye",Dr. Fahrettin Koca,drfahrettinkoca,2963,,,true
