,coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name.1,user_statuses_count,user_time_zone,user_urls,user_verified,cleaned_text,token_length,sentence_length
669,,Sun Mar 15 19:40:54 +0000 2020,StopBulos Coronavirus COVID19,https://twitter.com/VOSTeuskadi/status/1239275399235813376/photo/1,,13,1239275399235813376,,,,es,,False,10,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","⚠ ¡FALSO!
¿Helicópteros que lanzarán medicina? ¿En serio 🤦‍♂️🤦‍♂️?

¿Alguien nos puede decir de qué película salen estas ideas?

#StopBulos #Coronavirus #COVID19 https://t.co/dNeRG9thKg",https://twitter.com/VOSTeuskadi/status/1239275399235813376,Mon Sep 03 09:07:14 +0000 2012,VOSTeuskadi,False,"Asociación de voluntarios digitales de emergencias. Entidad colaboradora de @112_SOSDeiak. Virtual Operations Support Group.
🔴https://t.co/xFbsEKDqmB",1629,12465,847,297,Bilbao,VOSTeuskadi,VOSTeuskadi,81787,,http://www.vosteuskadi.org,True," falso
helicópteros que lanzarán medicina en serio 

alguien nos puede decir de qué película salen estas ideas

#stopbulos #coronavirus #covid19 ",23,1
670,,Sun Mar 15 23:43:57 +0000 2020,,,,5716,1239336564334960642,SheriffClarke,1.2393183250979103e+18,118845216.0,en,,,1997,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Not ONE media outlet has asked about George Soros’s involvement in this FLU panic. He is SOMEWHERE involved in this.,https://twitter.com/SheriffClarke/status/1239336564334960642,Mon Mar 01 22:39:39 +0000 2010,SheriffClarke,False,"Retired Sheriff of Milwaukee County, President America’s Sheriff LLC, Board of Directors at the Crime Research Center, Author of the book “Cop Under Fire”",2448,886839,167,3376,,"David A. Clarke, Jr.",SheriffClarke,14886,,http://www.americassheriff.com,False,not one media outlet has asked about george soross involvement in this flu panic. he is somewhere involved in this.,22,2
671,,Mon Mar 02 15:35:21 +0000 2020,COVID19 coronavirus,,https://www.pscp.tv/w/cSvNuTI2MTAyMHwxcm14UEFWTndnaktOTlvLQG6St4vZRNhc7-z2lOOioKjUWHqfdW55kLrqxQc=,1154,1234502562209878016,,,,en,,False,981,,,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>",LIVE daily media briefing on #COVID19 with @DrTedros #coronavirus https://t.co/bFQNRfyRfx,https://twitter.com/WHO/status/1234502562209878016,Wed Apr 23 19:56:27 +0000 2008,WHO,False,"We are the #UnitedNations’ health agency. We are committed to achieving better health for everyone, everywhere - #HealthForAll",11544,8389069,1728,32266,"Geneva, Switzerland",World Health Organization (WHO),WHO,55729,,http://www.who.int,True,live daily media briefing on #covid19 with @drtedros #coronavirus ,12,1
672,,Fri Mar 06 12:42:26 +0000 2020,Reporte,https://twitter.com/MinSaludCol/status/1235908598821249029/photo/1,,137,1235908598821249029,,,,es,,False,94,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#Reporte 🦠 Situación del coronavirus en Colombia y el mundo, con corte 6 de marzo de 2020 ⏰ 6 a.m. https://t.co/s35U4xlmNK",https://twitter.com/MinSaludCol/status/1235908598821249029,Sun Sep 11 14:50:36 +0000 2011,MinSaludCol,False,Cuenta Oficial del Ministerio de Salud y Protección Social de Colombia,1463,1363476,810,1479,,MinSaludCol,MinSaludCol,70932,,http://www.minsalud.gov.co,True,#reporte  situación del coronavirus en colombia y el mundo con corte 6 de marzo de 2020  6 a.m. ,20,1
673,,Wed Mar 11 08:27:53 +0000 2020,,https://twitter.com/unicefturk/status/1237656478808444928/photo/1,,65,1237656478808444928,unicefturk,1.237656477134979e+18,106714404.0,tr,,False,37,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Korona virüsü ile ilgili UNICEF adı/logosuyla yayılan kendi sayfamızda ve sosyal medya hesaplarımızda bulunmayan hiç bir habere itibar etmeyiniz ve yaymayınız.

Gerekli durumlarda bize DM’den yazarak ulaşabilirsiniz. https://t.co/YN39t6sFbg",https://twitter.com/unicefturk/status/1237656478808444928,Wed Jan 20 13:33:38 +0000 2010,unicefturk,False,https://t.co/XVLq4Bf2Ur +90 312 454 10 00 / +90 212 252 5382 destek@unicefturk.org,676,45842,257,207,,UNICEF Türkiye,unicefturk,8796,,https://www.unicef.org/turkey/,True,"korona virüsü ile ilgili unicef adılogosuyla yayılan kendi sayfamızda ve sosyal medya hesaplarımızda bulunmayan hiç bir habere itibar etmeyiniz ve yaymayınız.

gerekli durumlarda bize dmden yazarak ulaşabilirsiniz. ",29,2
674,,Mon Mar 09 01:59:54 +0000 2020,,https://twitter.com/etman09/status/1236834063412948998/video/1,,13947,1236834063412948998,,,,ja,,True,9032,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WHOの高級幹部がチャイナで武漢新型コロナ肺炎の感染状況の報告を受けている会場ですが、その幹部一人が隣に座っている女性の背中を一生懸命撫でている光景の一部始終が撮られています。ここから、WHOの高級幹部らが如何に堕落しているのか、伺えることが出来ます。
この連中には期待なしです。 https://t.co/veqJx3AIp3",https://twitter.com/etman09/status/1236834063412948998,Wed Dec 30 11:04:53 +0000 2009,etman09,False,Dr.Tur Muhammet (トゥールムハメット)、ウイグル人です。農学博士（九大、1999年）、元“新疆”農大講師。日常の仕事の傍ら、ウイグルの人権問題を日本で訴えています。これに関連し、執筆や講演会もしています。民間会社勤務。日本ウイグル連盟会長、任意団体中央アジア研究所代表。,18616,27586,210,0,東京都,トゥール　ムハメット,etman09,15248,,http://ameblo.jp/cari2011/,False,"whoの高級幹部がチャイナで武漢新型コロナ肺炎の感染状況の報告を受けている会場ですがその幹部一人が隣に座っている女性の背中を一生懸命撫でている光景の一部始終が撮られていますここからwhoの高級幹部らが如何に堕落しているのか伺えることが出来ます
この連中には期待なしです ",2,1
675,,Mon Mar 16 17:30:31 +0000 2020,,https://twitter.com/RepGregMurphy/status/1239604975933755392/video/1,,154,1239604975933755392,,,,en,,False,55,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Please take a minute to look at today’s Coronavirus update. Trying to dispel a lot of the myths out there. These are the TRUTHS and what we do know. https://t.co/8q5U2omnPZ,https://twitter.com/RepGregMurphy/status/1239604975933755392,Tue Sep 17 15:13:06 +0000 2019,RepGregMurphy,False,Member of Congress proudly representing North Carolina's 3rd District,287,17403,146,130,,Greg Murphy,RepGregMurphy,501,,https://gregmurphy.house.gov/,True,please take a minute to look at todays coronavirus update. trying to dispel a lot of the myths out there. these are the truths and what we do know. ,32,3
676,,Mon Mar 16 12:29:43 +0000 2020,CoronavirusESP,,,19,1239529277655310336,,,,es,,,14,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MUY IMPORTANTE: Recordad que en Estado de Alarma las Cias.aseguradoras no se hacen responsables de asistir y cubrir los accidentes de tráfico amparados por la póliza, salvo que se demuestre que el motivo del desplazamiento estaba autorizado según RD 463/2020. #CoronavirusESP",https://twitter.com/AbogadosAdriano/status/1239529277655310336,Sun Jan 17 06:34:27 +0000 2016,AbogadosAdriano,False,"Más de 20 años al servicio de sus clientes.
Abogados en Sevilla para toda España.
Calle Adriano 33, 1°planta (frente Bar Taquilla)
Sevilla
954 21 34 90",626,240,873,5,"Sevilla, Madrid",AbogadosAdriano,AbogadosAdriano,705,,http://abogadosadriano.es,False,muy importante recordad que en estado de alarma las cias.aseguradoras no se hacen responsables de asistir y cubrir los accidentes de tráfico amparados por la póliza salvo que se demuestre que el motivo del desplazamiento estaba autorizado según rd 4632020. #coronavirusesp,43,2
677,,Mon Mar 09 16:17:15 +0000 2020,,https://twitter.com/VicoSotto/status/1237049823062151168/photo/1,,1550,1237049823062151168,VicoSotto,1.23704044113809e+18,30162431.0,tl,,False,247,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ANO BA ANG NAPAPALA NG MGA GUMAGAWA NG MGA FAKE NEWS KATULAD NITONG FAKE ""GMA"" POST NA TO https://t.co/jIHDrlhPlZ",https://twitter.com/VicoSotto/status/1237049823062151168,Fri Apr 10 04:39:37 +0000 2009,VicoSotto,False,Contact us: vicosotto @ outlook. com,4603,1668684,386,211,Pasig City,Vico Sotto,VicoSotto,3378,,http://instagram.com/VicoSotto,True,ano ba ang napapala ng mga gumagawa ng mga fake news katulad nitong fake gma post na to ,18,1
678,,Tue Mar 31 19:41:16 +0000 2020,,https://twitter.com/CarlosVerareal/status/1245073699503513602/video/1,,2147,1245073699503513602,,,,es,,False,2012,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ASÍ! Y solo en un hospital. https://t.co/KEIrwNTYDl,https://twitter.com/CarlosVerareal/status/1245073699503513602,Sun Sep 19 00:04:36 +0000 2010,CarlosVerareal,False,"Espacios en @CanalUNOtv @ecuadorenvivo y @MaxTVonline_EC.BecarioWPI/78. Leyes,3 años;TV,40. Adhiero a MDG.Imparcial NO,crítico SI. Opino por mi;rendirme jamás.",734,566840,2920,1148,Guayaquil,Carlos Vera,CarlosVerareal,246627,,http://carlosvera.ahoraaquemarropa.com,True,así y solo en un hospital. ,7,1
679,,Sat Feb 22 03:29:47 +0000 2020,,https://twitter.com/koryodynasty/status/1231058478686302210/photo/1,,94,1231058478686302210,koryodynasty,1.231057951596544e+18,155488031.0,en,,False,44,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","If violated, a fine of less than 3 million won will be imposed.

These people don't care. https://t.co/EArXt33AXg",https://twitter.com/koryodynasty/status/1231058478686302210,Mon Jun 14 08:04:07 +0000 2010,koryodynasty,False,"Seoul-based freelance journo, @KoreaExpose co-founder, @ELLE_KOREA columnist. 🇬🇧🇫🇷🇧🇩 라파엘 라시드 | 프리랜서 기자 | 서울 거주. 📧 raphael@rashid.kr",15940,16587,781,223,"Seoul, Republic of Korea",Raphael Rashid,koryodynasty,15468,,,True,"if violated a fine of less than 3 million won will be imposed.

these people dont care. ",19,2
680,,Thu Apr 02 22:29:57 +0000 2020,Córdoba YoElijoLaRazón SiempreInformando LaRazónCo LaRazónTv Montería,https://twitter.com/LaRazonCo/status/1245840921951756293/video/1,https://bit.ly/2XbqxiW,5,1245840921951756293,,,,es,,False,3,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Córdoba |  | En el cepo, así castigó la guardia indígena Zenú a infractores de la cuarentena
https://t.co/I3HUlTorOH 
#YoElijoLaRazón #SiempreInformando #LaRazónCo #LaRazónTv  #Montería https://t.co/p3v1RmBMcB",https://twitter.com/LaRazonCo/status/1245840921951756293,Wed Sep 18 14:55:26 +0000 2013,LaRazonCo,False,"Diario Digital líder en Córdoba ¡Siempre Informando! Noticias de Montería, Córdoba y el caribe colombiano, en un solo lugar.",2814,53830,2096,187,Montería - Colombia,LA RAZÓN. CO,LaRazonCo,197210,,http://larazon.co,True,"#córdoba    en el cepo así castigó la guardia indígena zenú a infractores de la cuarentena
 
#yoelijolarazón #siempreinformando #larazónco #larazóntv  #montería ",26,1
681,,Thu Mar 12 11:58:25 +0000 2020,,https://twitter.com/NewDay/status/1238071848383979521/video/1,,41,1238071848383979521,,,,en,,False,34,,,"<a href=""http://www.snapstream.com"" rel=""nofollow"">SnapStream TV Search</a>","The CDC website shows the number of tests for coronavirus in the US have gone down in the past few days. VP Pence says the numbers ""may not be complete because we don't necessarily collect today all the information from state laboratories about the tests that are being done."" https://t.co/KQMJWTkkln",https://twitter.com/NewDay/status/1238071848383979521,Tue Apr 23 19:11:41 +0000 2013,NewDay,False,Join @AlisynCamerota & @JohnBerman on CNN weekdays 6-9a ET for all the latest news. @VictorBlackwell & @Christi_Paul host weekends.,6843,347170,1259,1991,,New Day,NewDay,62821,,http://www.NewDayCNN.com,True,the cdc website shows the number of tests for coronavirus in the us have gone down in the past few days. vp pence says the numbers may not be complete because we dont necessarily collect today all the information from state laboratories about the tests that are being done. ,51,2
682,,Sat Mar 14 22:54:15 +0000 2020,,,,1579,1238961671382667269,,,,da,,,60,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sorry; men der er for mange hovne skiderikker her i København, som ikke tager det her seriøst.... det bliver et udgangsforbud snart.",https://twitter.com/peterfalktoft/status/1238961671382667269,Thu Jul 15 12:30:41 +0000 2010,peterfalktoft,False,medejer og vært på guerillamediet #HERGAARDETGODT 🦅,26383,255514,283,200,Risskov,Peter Falktoft,peterfalktoft,10673,,http://www.hergaardetgodt.dk,True,sorry men der er for mange hovne skiderikker her i københavn som ikke tager det her seriøst.... det bliver et udgangsforbud snart.,24,1
683,,Fri Mar 13 18:06:56 +0000 2020,,https://twitter.com/MarkusWolfRomeo/status/1238526976211779595/video/1,,0,1238526976211779595,,,,es,,False,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tanques aparcados el el peaje de la AP-6 en la provincia de Segovia. Me la han enviado esta tarde y aún no he podido corroborar si son por maniobras militares (casi imposible por covid-19), o preparados para esta noche tomar posiciones para mañana. https://t.co/HBrfWenC8l",https://twitter.com/MarkusWolfRomeo/status/1238526976211779595,Thu Aug 16 22:00:01 +0000 2012,MarkusWolfRomeo,False,,4509,26,84,0,En un lugar de la Mancha...,Markus Wolf Romeo,MarkusWolfRomeo,4756,,,False,tanques aparcados el el peaje de la ap6 en la provincia de segovia. me la han enviado esta tarde y aún no he podido corroborar si son por maniobras militares casi imposible por covid19 o preparados para esta noche tomar posiciones para mañana. ,45,2
684,,Fri May 22 17:15:18 +0000 2020,RCNRadioEnCasaContigol Socorro,https://twitter.com/RCNbucaramanga/status/1263881133332344832/photo/1,,3,1263881133332344832,,,,es,,False,1,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#RCNRadioEnCasaContigol La Policía de Santander informó que la alcaldesa del municipio del #Socorro, Claudia Porras, no ha sido capturada y que es falsa la imagen que esta circulando por redes sociales. https://t.co/rEf99nNGRd",https://twitter.com/RCNbucaramanga/status/1263881133332344832,Wed Jun 13 22:04:16 +0000 2012,RCNbucaramanga,False,Entérese de todas las noticias de #Santander en los 800 AM. Escúchenos también en vivo en https://t.co/hG7EdB1hFJ,1003,30925,917,79,"Bucaramanga, Colombia",RCN RadioBucaramanga,RCNbucaramanga,30869,,http://www.rcnradio.com/seccion/locales/santander/,False,#rcnradioencasacontigol la policía de santander informó que la alcaldesa del municipio del #socorro claudia porras no ha sido capturada y que es falsa la imagen que esta circulando por redes sociales. ,34,1
685,,Tue Mar 17 20:35:36 +0000 2020,Ampliación COVID_19,https://twitter.com/NoticiasCaracol/status/1240013940987506690/video/1,https://buff.ly/2QjGcJ0,469,1240013940987506690,,,,es,,False,208,,,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>","#Ampliación la administración nacional de productos médicos de China autorizó el inicio de pruebas clínicas de la vacuna contra el #COVID_19 en humanos, este es un proceso que puede tardar meses https://t.co/msI8E2kMET https://t.co/7ra34iGSox",https://twitter.com/NoticiasCaracol/status/1240013940987506690,Tue Dec 02 17:58:53 +0000 2008,NoticiasCaracol,False,¡Primero en noticias! Conéctese con #ElGiroPorCaracol 🚴👇,834,8849849,1106,17596,Colombia,Noticias Caracol,NoticiasCaracol,693637,,http://www.elgiroporcaracol.com,True,#ampliación la administración nacional de productos médicos de china autorizó el inicio de pruebas clínicas de la vacuna contra el #covid19 en humanos este es un proceso que puede tardar meses  ,33,1
